route_id,route_short_name,route_long_name,route_type,route_type_label,direction_id,direction_name,direction_label,origin_terminal,destination_terminal,representative_headsign,dominant_terminal_pair_share_pct,aggregation,street,street_share_pct,street_length_m
91,91,3RD-19TH AVE OWL,3,bus,1,Inbound,Inbound,Ulloa St & West Portal Ave,19th Ave & Holloway Ave,S.F. State University,100.0,scheduled,Claremont Boulevard,0.276,105.0
91,91,3RD-19TH AVE OWL,3,bus,1,Inbound,Inbound,Ulloa St & West Portal Ave,19th Ave & Holloway Ave,S.F. State University,100.0,scheduled,Portola Drive,0.276,105.0
91,91,3RD-19TH AVE OWL,3,bus,1,Inbound,Inbound,Ulloa St & West Portal Ave,19th Ave & Holloway Ave,S.F. State University,100.0,scheduled,Vicente Street,0.236,90.0
91,91,3RD-19TH AVE OWL,3,bus,1,Inbound,Inbound,Ulloa St & West Portal Ave,19th Ave & Holloway Ave,S.F. State University,100.0,scheduled,Halleck Street,0.197,75.0
91,91,3RD-19TH AVE OWL,3,bus,1,Inbound,Inbound,Ulloa St & West Portal Ave,19th Ave & Holloway Ave,S.F. State University,100.0,scheduled,Ulloa Street,0.158,60.0
91,91,3RD-19TH AVE OWL,3,bus,1,Inbound,Inbound,Ulloa St & West Portal Ave,19th Ave & Holloway Ave,S.F. State University,100.0,scheduled,Girard Road,0.079,30.0
9R,9R,SAN BRUNO RAPID,3,bus,0,Outbound,Outbound,Main St & Mission St,Sunnydale Ave / Mclaren School,Sunnydale,100.0,scheduled,Market Street,19.3,2760.0
9R,9R,SAN BRUNO RAPID,3,bus,0,Outbound,Outbound,Main St & Mission St,Sunnydale Ave / Mclaren School,Sunnydale,100.0,scheduled,San Bruno Avenue,17.202,2460.0
9R,9R,SAN BRUNO RAPID,3,bus,0,Outbound,Outbound,Main St & Mission St,Sunnydale Ave / Mclaren School,Sunnydale,100.0,scheduled,Bayshore Boulevard,15.943,2280.0
9R,9R,SAN BRUNO RAPID,3,bus,0,Outbound,Outbound,Main St & Mission St,Sunnydale Ave / Mclaren School,Sunnydale,100.0,scheduled,Potrero Avenue,15.209,2175.0
9R,9R,SAN BRUNO RAPID,3,bus,0,Outbound,Outbound,Main St & Mission St,Sunnydale Ave / Mclaren School,Sunnydale,100.0,scheduled,Geneva Avenue,7.552,1080.0
9R,9R,SAN BRUNO RAPID,3,bus,0,Outbound,Outbound,Main St & Mission St,Sunnydale Ave / Mclaren School,Sunnydale,100.0,scheduled,11th Street,6.818,975.0
9R,9R,SAN BRUNO RAPID,3,bus,0,Outbound,Outbound,Main St & Mission St,Sunnydale Ave / Mclaren School,Sunnydale,100.0,scheduled,Sunnydale Avenue,5.178,740.5
9R,9R,SAN BRUNO RAPID,3,bus,0,Outbound,Outbound,Main St & Mission St,Sunnydale Ave / Mclaren School,Sunnydale,100.0,scheduled,Schwerin Street,3.461,495.0
9R,9R,SAN BRUNO RAPID,3,bus,0,Outbound,Outbound,Main St & Mission St,Sunnydale Ave / Mclaren School,Sunnydale,100.0,scheduled,Brookdale Avenue,2.727,390.0
9R,9R,SAN BRUNO RAPID,3,bus,0,Outbound,Outbound,Main St & Mission St,Sunnydale Ave / Mclaren School,Sunnydale,100.0,scheduled,[UNNAMED ROAD],2.727,390.0
9R,9R,SAN BRUNO RAPID,3,bus,0,Outbound,Outbound,Main St & Mission St,Sunnydale Ave / Mclaren School,Sunnydale,100.0,scheduled,Division Street,1.783,255.0
9R,9R,SAN BRUNO RAPID,3,bus,0,Outbound,Outbound,Main St & Mission St,Sunnydale Ave / Mclaren School,Sunnydale,100.0,scheduled,Main Street,1.259,180.0
9R,9R,SAN BRUNO RAPID,3,bus,0,Outbound,Outbound,Main St & Mission St,Sunnydale Ave / Mclaren School,Sunnydale,100.0,scheduled,Silver Avenue,0.734,105.0
9R,9R,SAN BRUNO RAPID,3,bus,0,Outbound,Outbound,Main St & Mission St,Sunnydale Ave / Mclaren School,Sunnydale,100.0,scheduled,Arleta Avenue,0.105,15.0
9R,9R,SAN BRUNO RAPID,3,bus,1,Inbound,Inbound,Sunnydale Ave / Mclaren School,Main St & Mission St,Main & Mission,100.0,scheduled,Market Street,19.676,2865.0
9R,9R,SAN BRUNO RAPID,3,bus,1,Inbound,Inbound,Sunnydale Ave / Mclaren School,Main St & Mission St,Main & Mission,100.0,scheduled,San Bruno Avenue,16.895,2460.0
9R,9R,SAN BRUNO RAPID,3,bus,1,Inbound,Inbound,Sunnydale Ave / Mclaren School,Main St & Mission St,Main & Mission,100.0,scheduled,Bayshore Boulevard,15.555,2265.0
9R,9R,SAN BRUNO RAPID,3,bus,1,Inbound,Inbound,Sunnydale Ave / Mclaren School,Main St & Mission St,Main & Mission,100.0,scheduled,Potrero Avenue,15.04,2190.0
9R,9R,SAN BRUNO RAPID,3,bus,1,Inbound,Inbound,Sunnydale Ave / Mclaren School,Main St & Mission St,Main & Mission,100.0,scheduled,Geneva Avenue,7.417,1080.0
9R,9R,SAN BRUNO RAPID,3,bus,1,Inbound,Inbound,Sunnydale Ave / Mclaren School,Main St & Mission St,Main & Mission,100.0,scheduled,11th Street,6.696,975.0
9R,9R,SAN BRUNO RAPID,3,bus,1,Inbound,Inbound,Sunnydale Ave / Mclaren School,Main St & Mission St,Main & Mission,100.0,scheduled,Sunnydale Avenue,5.254,765.0
9R,9R,SAN BRUNO RAPID,3,bus,1,Inbound,Inbound,Sunnydale Ave / Mclaren School,Main St & Mission St,Main & Mission,100.0,scheduled,Schwerin Street,3.4,495.0
9R,9R,SAN BRUNO RAPID,3,bus,1,Inbound,Inbound,Sunnydale Ave / Mclaren School,Main St & Mission St,Main & Mission,100.0,scheduled,Brookdale Avenue,2.678,390.0
9R,9R,SAN BRUNO RAPID,3,bus,1,Inbound,Inbound,Sunnydale Ave / Mclaren School,Main St & Mission St,Main & Mission,100.0,scheduled,[UNNAMED ROAD],2.678,390.0
9R,9R,SAN BRUNO RAPID,3,bus,1,Inbound,Inbound,Sunnydale Ave / Mclaren School,Main St & Mission St,Main & Mission,100.0,scheduled,Division Street,1.751,255.0
9R,9R,SAN BRUNO RAPID,3,bus,1,Inbound,Inbound,Sunnydale Ave / Mclaren School,Main St & Mission St,Main & Mission,100.0,scheduled,Spear Street,1.339,195.0
9R,9R,SAN BRUNO RAPID,3,bus,1,Inbound,Inbound,Sunnydale Ave / Mclaren School,Main St & Mission St,Main & Mission,100.0,scheduled,Mission Street,0.721,105.0
9R,9R,SAN BRUNO RAPID,3,bus,1,Inbound,Inbound,Sunnydale Ave / Mclaren School,Main St & Mission St,Main & Mission,100.0,scheduled,Silver Avenue,0.721,105.0
9R,9R,SAN BRUNO RAPID,3,bus,1,Inbound,Inbound,Sunnydale Ave / Mclaren School,Main St & Mission St,Main & Mission,100.0,scheduled,Arleta Avenue,0.103,15.0
9R,9R,SAN BRUNO RAPID,3,bus,1,Inbound,Inbound,Sunnydale Ave / Mclaren School,Main St & Mission St,Main & Mission,100.0,scheduled,Main Street,0.075,10.9
CA,CA,CALIFORNIA STREET CABLE CAR,5,cable tram,0,Outbound,Outbound,California St & Drumm St,California St & Van Ness Ave,Van Ness & California,91.781,scheduled,California Street,100.0,2153.9
CA,CA,CALIFORNIA STREET CABLE CAR,5,cable tram,1,Inbound,Inbound,California St & Van Ness Ave,California St & Drumm St,Market & California,91.781,scheduled,California Street,100.0,2280.0
F,F,MARKET & WHARVES,0,tram/streetcar/light rail,0,Outbound,Outbound,Jones St & Beach St,17th St & Castro St,Castro,80.282,scheduled,Market Street,58.344,4757.1
F,F,MARKET & WHARVES,0,tram/streetcar/light rail,0,Outbound,Outbound,Jones St & Beach St,17th St & Castro St,Castro,80.282,scheduled,The Embarcadero,25.94,2115.0
F,F,MARKET & WHARVES,0,tram/streetcar/light rail,0,Outbound,Outbound,Jones St & Beach St,17th St & Castro St,Castro,80.282,scheduled,Beach Street,9.014,735.0
F,F,MARKET & WHARVES,0,tram/streetcar/light rail,0,Outbound,Outbound,Jones St & Beach St,17th St & Castro St,Castro,80.282,scheduled,Noe Street,2.069,168.6
F,F,MARKET & WHARVES,0,tram/streetcar/light rail,0,Outbound,Outbound,Jones St & Beach St,17th St & Castro St,Castro,80.282,scheduled,17th Street,1.764,144.5
F,F,MARKET & WHARVES,0,tram/streetcar/light rail,0,Outbound,Outbound,Jones St & Beach St,17th St & Castro St,Castro,80.282,scheduled,Steuart Street,1.619,132.0
F,F,MARKET & WHARVES,0,tram/streetcar/light rail,0,Outbound,Outbound,Jones St & Beach St,17th St & Castro St,Castro,80.282,scheduled,Don Chee Way,1.104,90.0
F,F,MARKET & WHARVES,0,tram/streetcar/light rail,0,Outbound,Outbound,Jones St & Beach St,17th St & Castro St,Castro,80.282,scheduled,Jones Street,0.147,12.0
F,F,MARKET & WHARVES,0,tram/streetcar/light rail,1,Inbound,Inbound,17th St & Castro St,Jones St & Beach St,Fisherman`s Wharf,100.0,scheduled,Market Street,61.04,5010.0
F,F,MARKET & WHARVES,0,tram/streetcar/light rail,1,Inbound,Inbound,17th St & Castro St,Jones St & Beach St,Fisherman`s Wharf,100.0,scheduled,The Embarcadero,29.606,2430.0
F,F,MARKET & WHARVES,0,tram/streetcar/light rail,1,Inbound,Inbound,17th St & Castro St,Jones St & Beach St,Fisherman`s Wharf,100.0,scheduled,Jefferson Street,5.483,450.0
F,F,MARKET & WHARVES,0,tram/streetcar/light rail,1,Inbound,Inbound,17th St & Castro St,Jones St & Beach St,Fisherman`s Wharf,100.0,scheduled,Steuart Street,1.645,135.0
F,F,MARKET & WHARVES,0,tram/streetcar/light rail,1,Inbound,Inbound,17th St & Castro St,Jones St & Beach St,Fisherman`s Wharf,100.0,scheduled,Jones Street,0.946,77.7
F,F,MARKET & WHARVES,0,tram/streetcar/light rail,1,Inbound,Inbound,17th St & Castro St,Jones St & Beach St,Fisherman`s Wharf,100.0,scheduled,Don Chee Way,0.914,75.0
F,F,MARKET & WHARVES,0,tram/streetcar/light rail,1,Inbound,Inbound,17th St & Castro St,Jones St & Beach St,Fisherman`s Wharf,100.0,scheduled,Castro Street,0.366,30.0
FBUS,FBUS,MARKET & WHARVES BUS,3,bus,0,Outbound,Outbound,Jones St & Beach St,17th St & Castro St,Castro,100.0,scheduled,Market Street,58.429,4764.7
FBUS,FBUS,MARKET & WHARVES BUS,3,bus,0,Outbound,Outbound,Jones St & Beach St,17th St & Castro St,Castro,100.0,scheduled,The Embarcadero,25.936,2115.0
FBUS,FBUS,MARKET & WHARVES BUS,3,bus,0,Outbound,Outbound,Jones St & Beach St,17th St & Castro St,Castro,100.0,scheduled,Beach Street,9.013,735.0
FBUS,FBUS,MARKET & WHARVES BUS,3,bus,0,Outbound,Outbound,Jones St & Beach St,17th St & Castro St,Castro,100.0,scheduled,Noe Street,2.207,180.0
FBUS,FBUS,MARKET & WHARVES BUS,3,bus,0,Outbound,Outbound,Jones St & Beach St,17th St & Castro St,Castro,100.0,scheduled,17th Street,2.023,165.0
FBUS,FBUS,MARKET & WHARVES BUS,3,bus,0,Outbound,Outbound,Jones St & Beach St,17th St & Castro St,Castro,100.0,scheduled,Steuart Street,1.472,120.0
FBUS,FBUS,MARKET & WHARVES BUS,3,bus,0,Outbound,Outbound,Jones St & Beach St,17th St & Castro St,Castro,100.0,scheduled,Don Chee Way,0.92,75.0
FBUS,FBUS,MARKET & WHARVES BUS,3,bus,1,Inbound,Inbound,17th St & Castro St,Jones St & Beach St,Fisherman`s Wharf,100.0,scheduled,Market Street,61.042,5010.0
FBUS,FBUS,MARKET & WHARVES BUS,3,bus,1,Inbound,Inbound,17th St & Castro St,Jones St & Beach St,Fisherman`s Wharf,100.0,scheduled,The Embarcadero,29.607,2430.0
FBUS,FBUS,MARKET & WHARVES BUS,3,bus,1,Inbound,Inbound,17th St & Castro St,Jones St & Beach St,Fisherman`s Wharf,100.0,scheduled,Jefferson Street,5.3,435.0
FBUS,FBUS,MARKET & WHARVES BUS,3,bus,1,Inbound,Inbound,17th St & Castro St,Jones St & Beach St,Fisherman`s Wharf,100.0,scheduled,Steuart Street,1.462,120.0
FBUS,FBUS,MARKET & WHARVES BUS,3,bus,1,Inbound,Inbound,17th St & Castro St,Jones St & Beach St,Fisherman`s Wharf,100.0,scheduled,Jones Street,1.309,107.5
FBUS,FBUS,MARKET & WHARVES BUS,3,bus,1,Inbound,Inbound,17th St & Castro St,Jones St & Beach St,Fisherman`s Wharf,100.0,scheduled,Don Chee Way,0.914,75.0
FBUS,FBUS,MARKET & WHARVES BUS,3,bus,1,Inbound,Inbound,17th St & Castro St,Jones St & Beach St,Fisherman`s Wharf,100.0,scheduled,Castro Street,0.366,30.0
J,J,CHURCH,0,tram/streetcar/light rail,0,Outbound,Outbound,Metro Embarcadero Station,Balboa Park BART/Mezzanine Level,Balboa Park,86.335,scheduled,Market Street,30.518,3418.9
J,J,CHURCH,0,tram/streetcar/light rail,0,Outbound,Outbound,Metro Embarcadero Station,Balboa Park BART/Mezzanine Level,Balboa Park,86.335,scheduled,San Jose Avenue,29.193,3000.0
J,J,CHURCH,0,tram/streetcar/light rail,0,Outbound,Outbound,Metro Embarcadero Station,Balboa Park BART/Mezzanine Level,Balboa Park,86.335,scheduled,Church Street,22.157,2278.0
J,J,CHURCH,0,tram/streetcar/light rail,0,Outbound,Outbound,Metro Embarcadero Station,Balboa Park BART/Mezzanine Level,Balboa Park,86.335,scheduled,[RIGHT OF WAY],8.32,855.0
J,J,CHURCH,0,tram/streetcar/light rail,0,Outbound,Outbound,Metro Embarcadero Station,Balboa Park BART/Mezzanine Level,Balboa Park,86.335,scheduled,30th Street,2.773,285.0
J,J,CHURCH,0,tram/streetcar/light rail,0,Outbound,Outbound,Metro Embarcadero Station,Balboa Park BART/Mezzanine Level,Balboa Park,86.335,scheduled,Ocean Avenue,2.104,214.1
J,J,CHURCH,0,tram/streetcar/light rail,0,Outbound,Outbound,Metro Embarcadero Station,Balboa Park BART/Mezzanine Level,Balboa Park,86.335,scheduled,The Embarcadero,2.081,233.1
J,J,CHURCH,0,tram/streetcar/light rail,0,Outbound,Outbound,Metro Embarcadero Station,Balboa Park BART/Mezzanine Level,Balboa Park,86.335,scheduled,[UNNAMED ROAD],1.698,180.9
J,J,CHURCH,0,tram/streetcar/light rail,0,Outbound,Outbound,Metro Embarcadero Station,Balboa Park BART/Mezzanine Level,Balboa Park,86.335,scheduled,Steuart Street,0.347,38.9
J,J,CHURCH,0,tram/streetcar/light rail,0,Outbound,Outbound,Metro Embarcadero Station,Balboa Park BART/Mezzanine Level,Balboa Park,86.335,scheduled,Webster Street,0.347,38.9
J,J,CHURCH,0,tram/streetcar/light rail,0,Outbound,Outbound,Metro Embarcadero Station,Balboa Park BART/Mezzanine Level,Balboa Park,86.335,scheduled,Duboce Avenue,0.231,25.9
J,J,CHURCH,0,tram/streetcar/light rail,0,Outbound,Outbound,Metro Embarcadero Station,Balboa Park BART/Mezzanine Level,Balboa Park,86.335,scheduled,Buchanan Street,0.116,13.0
J,J,CHURCH,0,tram/streetcar/light rail,0,Outbound,Outbound,Metro Embarcadero Station,Balboa Park BART/Mezzanine Level,Balboa Park,86.335,scheduled,[OFF-STREET / UNMATCHED],0.116,13.0
J,J,CHURCH,0,tram/streetcar/light rail,1,Inbound,Inbound,San Jose Ave & Geneva Ave,Metro Embarcadero Station,Embarcadero Station,86.157,scheduled,San Jose Avenue,31.725,3225.0
J,J,CHURCH,0,tram/streetcar/light rail,1,Inbound,Inbound,San Jose Ave & Geneva Ave,Metro Embarcadero Station,Embarcadero Station,86.157,scheduled,Market Street,30.693,3411.8
J,J,CHURCH,0,tram/streetcar/light rail,1,Inbound,Inbound,San Jose Ave & Geneva Ave,Metro Embarcadero Station,Embarcadero Station,86.157,scheduled,Church Street,22.144,2250.7
J,J,CHURCH,0,tram/streetcar/light rail,1,Inbound,Inbound,San Jose Ave & Geneva Ave,Metro Embarcadero Station,Embarcadero Station,86.157,scheduled,[RIGHT OF WAY],8.558,870.0
J,J,CHURCH,0,tram/streetcar/light rail,1,Inbound,Inbound,San Jose Ave & Geneva Ave,Metro Embarcadero Station,Embarcadero Station,86.157,scheduled,30th Street,2.804,285.0
J,J,CHURCH,0,tram/streetcar/light rail,1,Inbound,Inbound,San Jose Ave & Geneva Ave,Metro Embarcadero Station,Embarcadero Station,86.157,scheduled,The Embarcadero,2.099,233.3
J,J,CHURCH,0,tram/streetcar/light rail,1,Inbound,Inbound,San Jose Ave & Geneva Ave,Metro Embarcadero Station,Embarcadero Station,86.157,scheduled,[UNNAMED ROAD],0.698,77.5
J,J,CHURCH,0,tram/streetcar/light rail,1,Inbound,Inbound,San Jose Ave & Geneva Ave,Metro Embarcadero Station,Embarcadero Station,86.157,scheduled,Duboce Avenue,0.349,38.8
J,J,CHURCH,0,tram/streetcar/light rail,1,Inbound,Inbound,San Jose Ave & Geneva Ave,Metro Embarcadero Station,Embarcadero Station,86.157,scheduled,Steuart Street,0.349,38.8
J,J,CHURCH,0,tram/streetcar/light rail,1,Inbound,Inbound,San Jose Ave & Geneva Ave,Metro Embarcadero Station,Embarcadero Station,86.157,scheduled,Webster Street,0.349,38.8
J,J,CHURCH,0,tram/streetcar/light rail,1,Inbound,Inbound,San Jose Ave & Geneva Ave,Metro Embarcadero Station,Embarcadero Station,86.157,scheduled,[OFF-STREET / UNMATCHED],0.233,25.8
K,K,INGLESIDE,0,tram/streetcar/light rail,0,Outbound,Outbound,Metro Embarcadero Station,Balboa Park BART/Mezzanine Level,Balboa Park,96.686,scheduled,Market Street,38.223,4914.5
K,K,INGLESIDE,0,tram/streetcar/light rail,0,Outbound,Outbound,Metro Embarcadero Station,Balboa Park BART/Mezzanine Level,Balboa Park,96.686,scheduled,[TUNNEL: Twin Peaks Tunnel],27.465,3531.2
K,K,INGLESIDE,0,tram/streetcar/light rail,0,Outbound,Outbound,Metro Embarcadero Station,Balboa Park BART/Mezzanine Level,Balboa Park,96.686,scheduled,Ocean Avenue,19.876,2445.3
K,K,INGLESIDE,0,tram/streetcar/light rail,0,Outbound,Outbound,Metro Embarcadero Station,Balboa Park BART/Mezzanine Level,Balboa Park,96.686,scheduled,West Portal Avenue,7.168,883.9
K,K,INGLESIDE,0,tram/streetcar/light rail,0,Outbound,Outbound,Metro Embarcadero Station,Balboa Park BART/Mezzanine Level,Balboa Park,96.686,scheduled,Junipero Serra Boulevard,3.415,420.2
K,K,INGLESIDE,0,tram/streetcar/light rail,0,Outbound,Outbound,Metro Embarcadero Station,Balboa Park BART/Mezzanine Level,Balboa Park,96.686,scheduled,The Embarcadero,2.092,269.1
K,K,INGLESIDE,0,tram/streetcar/light rail,0,Outbound,Outbound,Metro Embarcadero Station,Balboa Park BART/Mezzanine Level,Balboa Park,96.686,scheduled,[UNNAMED ROAD],1.192,147.7
K,K,INGLESIDE,0,tram/streetcar/light rail,0,Outbound,Outbound,Metro Embarcadero Station,Balboa Park BART/Mezzanine Level,Balboa Park,96.686,scheduled,Steuart Street,0.343,44.1
K,K,INGLESIDE,0,tram/streetcar/light rail,0,Outbound,Outbound,Metro Embarcadero Station,Balboa Park BART/Mezzanine Level,Balboa Park,96.686,scheduled,[OFF-STREET / UNMATCHED],0.227,29.2
K,K,INGLESIDE,0,tram/streetcar/light rail,1,Inbound,Inbound,San Jose Ave & Geneva Ave,Metro Embarcadero Station,Embarcadero Station,97.471,scheduled,Market Street,38.076,4994.9
K,K,INGLESIDE,0,tram/streetcar/light rail,1,Inbound,Inbound,San Jose Ave & Geneva Ave,Metro Embarcadero Station,Embarcadero Station,97.471,scheduled,[TUNNEL: Twin Peaks Tunnel],27.36,3589.2
K,K,INGLESIDE,0,tram/streetcar/light rail,1,Inbound,Inbound,San Jose Ave & Geneva Ave,Metro Embarcadero Station,Embarcadero Station,97.471,scheduled,Ocean Avenue,20.257,2640.0
K,K,INGLESIDE,0,tram/streetcar/light rail,1,Inbound,Inbound,San Jose Ave & Geneva Ave,Metro Embarcadero Station,Embarcadero Station,97.471,scheduled,West Portal Avenue,6.788,884.9
K,K,INGLESIDE,0,tram/streetcar/light rail,1,Inbound,Inbound,San Jose Ave & Geneva Ave,Metro Embarcadero Station,Embarcadero Station,97.471,scheduled,Junipero Serra Boulevard,3.223,420.0
K,K,INGLESIDE,0,tram/streetcar/light rail,1,Inbound,Inbound,San Jose Ave & Geneva Ave,Metro Embarcadero Station,Embarcadero Station,97.471,scheduled,The Embarcadero,2.116,277.8
K,K,INGLESIDE,0,tram/streetcar/light rail,1,Inbound,Inbound,San Jose Ave & Geneva Ave,Metro Embarcadero Station,Embarcadero Station,97.471,scheduled,San Jose Avenue,1.496,195.0
K,K,INGLESIDE,0,tram/streetcar/light rail,1,Inbound,Inbound,San Jose Ave & Geneva Ave,Metro Embarcadero Station,Embarcadero Station,97.471,scheduled,Steuart Street,0.342,44.9
K,K,INGLESIDE,0,tram/streetcar/light rail,1,Inbound,Inbound,San Jose Ave & Geneva Ave,Metro Embarcadero Station,Embarcadero Station,97.471,scheduled,Lenox Way,0.114,15.0
K,K,INGLESIDE,0,tram/streetcar/light rail,1,Inbound,Inbound,San Jose Ave & Geneva Ave,Metro Embarcadero Station,Embarcadero Station,97.471,scheduled,[OFF-STREET / UNMATCHED],0.114,15.0
K,K,INGLESIDE,0,tram/streetcar/light rail,1,Inbound,Inbound,San Jose Ave & Geneva Ave,Metro Embarcadero Station,Embarcadero Station,97.471,scheduled,[UNNAMED ROAD],0.114,15.0
KBUS,KBUS,INGLESIDE BUS,3,bus,0,Outbound,Outbound,Steuart St & Mission St,San Jose Ave & Geneva Ave,Balboa Park,100.0,scheduled,Market Street,51.796,7230.0
KBUS,KBUS,INGLESIDE BUS,3,bus,0,Outbound,Outbound,Steuart St & Mission St,San Jose Ave & Geneva Ave,Balboa Park,100.0,scheduled,Ocean Avenue,14.4,2010.0
KBUS,KBUS,INGLESIDE BUS,3,bus,0,Outbound,Outbound,Steuart St & Mission St,San Jose Ave & Geneva Ave,Balboa Park,100.0,scheduled,Portola Drive,8.704,1215.0
KBUS,KBUS,INGLESIDE BUS,3,bus,0,Outbound,Outbound,Steuart St & Mission St,San Jose Ave & Geneva Ave,Balboa Park,100.0,scheduled,Woodside Avenue,4.728,660.0
KBUS,KBUS,INGLESIDE BUS,3,bus,0,Outbound,Outbound,Steuart St & Mission St,San Jose Ave & Geneva Ave,Balboa Park,100.0,scheduled,West Portal Avenue,4.621,645.0
KBUS,KBUS,INGLESIDE BUS,3,bus,0,Outbound,Outbound,Steuart St & Mission St,San Jose Ave & Geneva Ave,Balboa Park,100.0,scheduled,Geneva Avenue,4.084,570.0
KBUS,KBUS,INGLESIDE BUS,3,bus,0,Outbound,Outbound,Steuart St & Mission St,San Jose Ave & Geneva Ave,Balboa Park,100.0,scheduled,Dewey Boulevard,3.976,555.0
KBUS,KBUS,INGLESIDE BUS,3,bus,0,Outbound,Outbound,Steuart St & Mission St,San Jose Ave & Geneva Ave,Balboa Park,100.0,scheduled,Junipero Serra Boulevard,3.009,420.0
KBUS,KBUS,INGLESIDE BUS,3,bus,0,Outbound,Outbound,Steuart St & Mission St,San Jose Ave & Geneva Ave,Balboa Park,100.0,scheduled,Claremont Boulevard,2.687,375.0
KBUS,KBUS,INGLESIDE BUS,3,bus,0,Outbound,Outbound,Steuart St & Mission St,San Jose Ave & Geneva Ave,Balboa Park,100.0,scheduled,Ulloa Street,0.537,75.0
KBUS,KBUS,INGLESIDE BUS,3,bus,0,Outbound,Outbound,Steuart St & Mission St,San Jose Ave & Geneva Ave,Balboa Park,100.0,scheduled,15th Avenue,0.43,60.0
KBUS,KBUS,INGLESIDE BUS,3,bus,0,Outbound,Outbound,Steuart St & Mission St,San Jose Ave & Geneva Ave,Balboa Park,100.0,scheduled,Laguna Honda Boulevard,0.43,60.0
KBUS,KBUS,INGLESIDE BUS,3,bus,0,Outbound,Outbound,Steuart St & Mission St,San Jose Ave & Geneva Ave,Balboa Park,100.0,scheduled,Steuart Street,0.43,60.0
KBUS,KBUS,INGLESIDE BUS,3,bus,0,Outbound,Outbound,Steuart St & Mission St,San Jose Ave & Geneva Ave,Balboa Park,100.0,scheduled,San Fernando Way,0.107,15.0
KBUS,KBUS,INGLESIDE BUS,3,bus,0,Outbound,Outbound,Steuart St & Mission St,San Jose Ave & Geneva Ave,Balboa Park,100.0,scheduled,San Jose Avenue,0.061,8.5
KBUS,KBUS,INGLESIDE BUS,3,bus,1,Inbound,Inbound,San Jose Ave & Geneva Ave,Steuart St & Mission St,Embarcadero,100.0,scheduled,Market Street,49.321,7110.0
KBUS,KBUS,INGLESIDE BUS,3,bus,1,Inbound,Inbound,San Jose Ave & Geneva Ave,Steuart St & Mission St,Embarcadero,100.0,scheduled,Ocean Avenue,18.521,2670.0
KBUS,KBUS,INGLESIDE BUS,3,bus,1,Inbound,Inbound,San Jose Ave & Geneva Ave,Steuart St & Mission St,Embarcadero,100.0,scheduled,Portola Drive,17.065,2460.0
KBUS,KBUS,INGLESIDE BUS,3,bus,1,Inbound,Inbound,San Jose Ave & Geneva Ave,Steuart St & Mission St,Embarcadero,100.0,scheduled,West Portal Avenue,5.827,840.0
KBUS,KBUS,INGLESIDE BUS,3,bus,1,Inbound,Inbound,San Jose Ave & Geneva Ave,Steuart St & Mission St,Embarcadero,100.0,scheduled,Junipero Serra Boulevard,2.913,420.0
KBUS,KBUS,INGLESIDE BUS,3,bus,1,Inbound,Inbound,San Jose Ave & Geneva Ave,Steuart St & Mission St,Embarcadero,100.0,scheduled,San Jose Avenue,1.977,285.0
KBUS,KBUS,INGLESIDE BUS,3,bus,1,Inbound,Inbound,San Jose Ave & Geneva Ave,Steuart St & Mission St,Embarcadero,100.0,scheduled,Spear Street,1.353,195.0
KBUS,KBUS,INGLESIDE BUS,3,bus,1,Inbound,Inbound,San Jose Ave & Geneva Ave,Steuart St & Mission St,Embarcadero,100.0,scheduled,Steuart Street,0.941,135.7
KBUS,KBUS,INGLESIDE BUS,3,bus,1,Inbound,Inbound,San Jose Ave & Geneva Ave,Steuart St & Mission St,Embarcadero,100.0,scheduled,Claremont Boulevard,0.832,120.0
KBUS,KBUS,INGLESIDE BUS,3,bus,1,Inbound,Inbound,San Jose Ave & Geneva Ave,Steuart St & Mission St,Embarcadero,100.0,scheduled,Mission Street,0.728,105.0
KBUS,KBUS,INGLESIDE BUS,3,bus,1,Inbound,Inbound,San Jose Ave & Geneva Ave,Steuart St & Mission St,Embarcadero,100.0,scheduled,Ulloa Street,0.52,75.0
L,L,TARAVAL,0,tram/streetcar/light rail,0,Outbound,Outbound,Metro Embarcadero Station,47th Ave & Cutler Ave,S.F. Zoo,88.487,scheduled,Market Street,34.738,4609.0
L,L,TARAVAL,0,tram/streetcar/light rail,0,Outbound,Outbound,Metro Embarcadero Station,47th Ave & Cutler Ave,S.F. Zoo,88.487,scheduled,Taraval Street,25.928,2938.8
L,L,TARAVAL,0,tram/streetcar/light rail,0,Outbound,Outbound,Metro Embarcadero Station,47th Ave & Cutler Ave,S.F. Zoo,88.487,scheduled,[TUNNEL: Twin Peaks Tunnel],24.962,3311.8
L,L,TARAVAL,0,tram/streetcar/light rail,0,Outbound,Outbound,Metro Embarcadero Station,47th Ave & Cutler Ave,S.F. Zoo,88.487,scheduled,Ulloa Street,4.313,492.6
L,L,TARAVAL,0,tram/streetcar/light rail,0,Outbound,Outbound,Metro Embarcadero Station,47th Ave & Cutler Ave,S.F. Zoo,88.487,scheduled,46th Avenue,3.604,406.2
L,L,TARAVAL,0,tram/streetcar/light rail,0,Outbound,Outbound,Metro Embarcadero Station,47th Ave & Cutler Ave,S.F. Zoo,88.487,scheduled,The Embarcadero,1.957,260.0
